status,ex_id_or_norm_key,file,sheet,raw_text
resolved,ex_004,periodized_lifting.xlsx,Strength,Bulgarian split squat
resolved,ex_004,periodized_lifting.xlsx,Strength,Bulgarian split squat
resolved,ex_006,periodized_lifting.xlsx,Strength-Power,SL RDL
resolved,ex_006,periodized_lifting.xlsx,Strength-Power,SL RDL
resolved,ex_006,periodized_lifting.xlsx,Strength-Power,SL RDL
resolved,ex_006,periodized_lifting.xlsx,Strength-Power,SL RDL
resolved,ex_009,periodized_lifting.xlsx,Strength,Landmine Lateral Lunge
resolved,ex_009,periodized_lifting.xlsx,Strength,Landmine Lateral Lunge
resolved,ex_024,periodized_lifting.xlsx,Strength,Pushup
resolved,ex_024,periodized_lifting.xlsx,Strength,Pushup
resolved,ex_038,periodized_lifting.xlsx,Hypertrophy,Prone T
resolved,ex_038,periodized_lifting.xlsx,Hypertrophy,Prone T
resolved,ex_038,periodized_lifting.xlsx,Hypertrophy,Prone T
resolved,ex_041,the_program.xlsx,Arm Care Heavy,Full pronation
resolved,ex_041,maintenance_plan.xlsx,Sheet1,Full Pronation
resolved,ex_044,the_program.xlsx,Dugout Routines,Shaker ball series
resolved,ex_044,the_program.xlsx,Dugout Routines,Shaker ball series
resolved,ex_044,the_program.xlsx,Dugout Routines,Shaker ball series
resolved,ex_051,the_program.xlsx,Arm Care Heavy,Wall sit serratus scoop
resolved,ex_051,periodized_lifting.xlsx,Strength,Wall sit serratus scoop
resolved,ex_051,periodized_lifting.xlsx,Strength,Wall sit serratus scoop
resolved,ex_051,periodized_lifting.xlsx,Strength,Wall sit serratus scoop
resolved,ex_051,periodized_lifting.xlsx,Strength,Wall sit serratus scoop
resolved,ex_053,maintenance_plan.xlsx,Sheet1,Eccentric IR
resolved,ex_054,the_program.xlsx,Dugout Routines,Eccentric pec lowering
resolved,ex_054,the_program.xlsx,Dugout Routines,Eccentric pec lowering
resolved,ex_063,periodized_lifting.xlsx,Strength-Power,Calf raise
resolved,ex_063,periodized_lifting.xlsx,Strength-Power,Calf raise
resolved,ex_063,periodized_lifting.xlsx,Strength-Power,Calf raise
resolved,ex_063,periodized_lifting.xlsx,Strength-Power,Calf raise
resolved,ex_064,the_program.xlsx,Arm Care Light ,Arm car standing
resolved,ex_065,the_program.xlsx,Arm Care Light ,Pot stir
resolved,ex_066,the_program.xlsx,Dynamic Warmup,Driveline cuff Swingers
resolved,ex_066,the_program.xlsx,Post Throw Stretch,Driveline cuff Swingers
resolved,ex_067,the_program.xlsx,Dugout Routines,Flip ups
resolved,ex_067,periodized_lifting.xlsx,Strength,Flip ups
resolved,ex_067,periodized_lifting.xlsx,Strength,Flip ups
resolved,ex_068,the_program.xlsx,Dugout Routines,Ball drops
resolved,ex_068,the_program.xlsx,Dugout Routines,Ball drops
resolved,ex_069,the_program.xlsx,Arm Care Heavy,Fingertip ball drops ￼
resolved,ex_069,the_program.xlsx,Dugout Routines,Fingertip Drops
resolved,ex_069,the_program.xlsx,Dugout Routines,Fingertip Drops
resolved,ex_070,the_program.xlsx,Dugout Routines,Flexor pressout
resolved,ex_070,the_program.xlsx,Dugout Routines,Flexor pressout
resolved,ex_070,maintenance_plan.xlsx,Sheet1,Flexor pressout
resolved,ex_070,maintenance_plan.xlsx,Sheet1,Flexor pressout
resolved,ex_071,the_program.xlsx,Dynamic Warmup,pronator press out
resolved,ex_071,the_program.xlsx,Arm Care Light ,Pronator press out
resolved,ex_071,maintenance_plan.xlsx,Sheet1,Pronator pressout
resolved,ex_072,the_program.xlsx,Arm Care Light ,Moving flexor iso
resolved,ex_073,maintenance_plan.xlsx,Sheet1,Ulnar deviation
resolved,ex_073,maintenance_plan.xlsx,Sheet1,Ulnar deviation
resolved,ex_077,the_program.xlsx,Arm Care Light ,Chair pose snow angel
resolved,ex_078,the_program.xlsx,Arm Care Light ,Prone T ER roll
resolved,ex_079,the_program.xlsx,Arm Care Light ,Weighted PNF
resolved,ex_082,the_program.xlsx,Arm Care Heavy,Tricep kickback to wrist curl
resolved,ex_083,the_program.xlsx,Dugout Routines,Bicep curl to pressout
resolved,ex_086,the_program.xlsx,Arm Care Light ,Lat Hang
resolved,ex_086,the_program.xlsx,Dugout Routines,Lat hang
resolved,ex_087,the_program.xlsx,Post Throw Stretch,Modified sleeper contract relax
resolved,ex_087,the_program.xlsx,Arm Care Light ,Modified sleeper contract relax
resolved,ex_088,the_program.xlsx,Post Throw Stretch,Wrist 3 way
resolved,ex_088,the_program.xlsx,Dugout Routines,Wrist 3 way
resolved,ex_088,maintenance_plan.xlsx,Sheet1,Wrist 3 way
resolved,ex_091,the_program.xlsx,Plyocare ,Decel swings
resolved,ex_092,the_program.xlsx,Dugout Routines,Gyro ball
resolved,ex_092,the_program.xlsx,Dugout Routines,Gyro Ball
resolved,ex_093,the_program.xlsx,Dugout Routines,Wrist dribble
resolved,ex_093,periodized_lifting.xlsx,Strength,Wrist Dribble
resolved,ex_093,periodized_lifting.xlsx,Strength,Wrist Dribble
resolved,ex_093,periodized_lifting.xlsx,Strength,Wrist Dribble
resolved,ex_093,periodized_lifting.xlsx,Strength,Wrist Dribble
resolved,ex_093,periodized_lifting.xlsx,Strength-Power,Wrist Dribble
resolved,ex_093,periodized_lifting.xlsx,Strength-Power,Wrist Dribble
resolved,ex_093,periodized_lifting.xlsx,Strength-Power,Wrist Dribble
resolved,ex_093,periodized_lifting.xlsx,Strength-Power,Wrist Dribble
resolved,ex_094,the_program.xlsx,Dugout Routines,Heavy ball swing series
resolved,ex_094,the_program.xlsx,Dugout Routines,Heavy ball swing series
resolved,ex_118,the_program.xlsx,Inseason SplitRoutine,Short box
resolved,ex_118,the_program.xlsx,Inseason SplitRoutine,Short box
resolved,ex_119,the_program.xlsx,Plyocare ,Bullpen
resolved,ex_129,periodized_lifting.xlsx,Strength,Lat Pulldown
resolved,ex_129,periodized_lifting.xlsx,Strength,Lat Pulldown
resolved,ex_130,periodized_lifting.xlsx,Hypertrophy,Barbell row
resolved,ex_130,periodized_lifting.xlsx,Strength,Barbell row
resolved,ex_130,periodized_lifting.xlsx,Strength,Barbell row
resolved,ex_130,periodized_lifting.xlsx,Strength,Barbell row
resolved,ex_130,periodized_lifting.xlsx,Strength,Barbell row
resolved,ex_134,periodized_lifting.xlsx,Hypertrophy,Copenhagen Plank
resolved,ex_134,periodized_lifting.xlsx,Hypertrophy,Copenhagen Plank
resolved,ex_134,periodized_lifting.xlsx,Strength,Copenhagen Plank
resolved,ex_134,periodized_lifting.xlsx,Strength,Copenhagen Plank
unresolved,1 4 turkish press,periodized_lifting.xlsx,Strength,1/4 Turkish press
unresolved,1 4 turkish press,periodized_lifting.xlsx,Strength,1/4 Turkish press
unresolved,1 4 turkish press,periodized_lifting.xlsx,Strength-Power,1/4 Turkish press
unresolved,1 4 turkish press,periodized_lifting.xlsx,Strength-Power,1/4 Turkish press
unresolved,1 4 turkish press,periodized_lifting.xlsx,Strength-Power,1/4 Turkish press
unresolved,1 4 turkish press,periodized_lifting.xlsx,Strength-Power,1/4 Turkish press
unresolved,10 each direction,the_program.xlsx,Post Throw Stretch,10 each direction
unresolved,10 sec hold to 10 rotations,the_program.xlsx,Arm Care Light ,10 sec hold to 10 rotations
unresolved,1x20 30 swings each direction,the_program.xlsx,Arm Care Light ,1X20-30 swings each direction
unresolved,2 cycles,the_program.xlsx,Dynamic Warmup,2 cycles
unresolved,2 rounds 3 bouts 10 5 contract 5 contract,the_program.xlsx,Arm Care Light ,2 rounds 3 bouts 10/5 contract/5 contract
unresolved,20 sec on 10 sec off,periodized_lifting.xlsx,Strength,20 sec on/10 sec off
unresolved,20 sec on 10 sec off,periodized_lifting.xlsx,Strength,20 sec on/10 sec off
unresolved,20 sec on 10 sec off,periodized_lifting.xlsx,Strength,20 sec on/10 sec off
unresolved,20 sec on 10 sec off,periodized_lifting.xlsx,Strength,20 sec on/10 sec off
unresolved,20 sec on 10 sec off,periodized_lifting.xlsx,Strength,20 sec on/10 sec off
unresolved,20 sec on 10 sec off,periodized_lifting.xlsx,Strength,20 sec on/10 sec off
unresolved,20 throws,the_program.xlsx,Plyocare ,20 throws
unresolved,20 throws,the_program.xlsx,Plyocare ,20 throws
unresolved,2x10 15 ball drops,the_program.xlsx,Arm Care Heavy,2X10/15 ball drops
unresolved,2x10 drops each finger,the_program.xlsx,Arm Care Heavy,2X10 drops each finger
unresolved,2x10 second hold into 5 active reps,the_program.xlsx,Arm Care Light ,2X10 second hold into 5 active reps
unresolved,2x16 touches 8 each,the_program.xlsx,Arm Care Light ,2X16 touches (8 each
unresolved,2x20 sec each,the_program.xlsx,Post Throw Stretch,2X20 sec each
unresolved,2x20 steps ea hand,periodized_lifting.xlsx,Strength,2x20 steps ea hand
unresolved,2x20 steps ea hand,periodized_lifting.xlsx,Strength,2x20 steps ea hand
unresolved,2x5 deep breaths,maintenance_plan.xlsx,Sheet1,2X5 deep breaths
unresolved,2x8 each direction,maintenance_plan.xlsx,Sheet1,2X8 each direction
unresolved,3 each leg,maintenance_plan.xlsx,Sheet1,3 each leg
unresolved,3 reps each leg,the_program.xlsx,Arm Care Light ,3 reps each leg
unresolved,3 sets your choice,the_program.xlsx,Arm Care Heavy,3 sets your choice
unresolved,3x16 20 8 10ea,periodized_lifting.xlsx,Strength,3x16-20 (8-10ea)
unresolved,3x16 20 8 10ea,periodized_lifting.xlsx,Strength,3x16-20 (8-10ea)
unresolved,3x5 banded with wt,periodized_lifting.xlsx,Strength-Power,3x5 banded with wt
unresolved,3x5 banded with wt,periodized_lifting.xlsx,Strength-Power,3x5 banded with wt
unresolved,3x5 banded with wt,periodized_lifting.xlsx,Strength-Power,3x5 banded with wt
unresolved,3x5 banded with wt,periodized_lifting.xlsx,Strength-Power,3x5 banded with wt
unresolved,3x5 row to 5 drop rows,periodized_lifting.xlsx,Strength-Power,3x5 row to 5 drop rows
unresolved,3x5 row to 5 drop rows,periodized_lifting.xlsx,Strength-Power,3x5 row to 5 drop rows
unresolved,3x5 row to 5 drop rows,periodized_lifting.xlsx,Strength-Power,3x5 row to 5 drop rows
unresolved,3x5 row to 5 drop rows,periodized_lifting.xlsx,Strength-Power,3x5 row to 5 drop rows
unresolved,3x8 15 rapid,periodized_lifting.xlsx,Strength-Power,3x8-15 rapid
unresolved,3x8 15 rapid,periodized_lifting.xlsx,Strength-Power,3x8-15 rapid
unresolved,3x8 15 rapid,periodized_lifting.xlsx,Strength-Power,3x8-15 rapid
unresolved,3x8 15 rapid,periodized_lifting.xlsx,Strength-Power,3x8-15 rapid
unresolved,3x8 5 sec hold,maintenance_plan.xlsx,Sheet1,3X8 5 sec hold
unresolved,3x8 5 sec hold,maintenance_plan.xlsx,Sheet1,3X8 5 sec hold
unresolved,3x8 5 sec hold,maintenance_plan.xlsx,Sheet1,3X8 5 sec hold
unresolved,5 rounds,periodized_lifting.xlsx,Strength,5 rounds
unresolved,5 rounds,periodized_lifting.xlsx,Strength,5 rounds
unresolved,5 rounds,periodized_lifting.xlsx,Strength,5 rounds
unresolved,5 rounds,periodized_lifting.xlsx,Strength,5 rounds
unresolved,5 rounds,periodized_lifting.xlsx,Strength,5 rounds
unresolved,5 rounds,periodized_lifting.xlsx,Strength,5 rounds
unresolved,60 90 feet,the_program.xlsx,Inseason SplitRoutine,60-90 feet
unresolved,60 90 feet,the_program.xlsx,Inseason SplitRoutine,60-90 feet
unresolved,60 90 ft throws,the_program.xlsx,Inseason SplitRoutine,60-90 ft throws
unresolved,7 5 4oz,the_program.xlsx,Plyocare ,7/5/4oz
unresolved,7 5 4oz,the_program.xlsx,Plyocare ,7/5/4oz
unresolved,9 7 5oz,the_program.xlsx,Plyocare ,9/7/5oz
unresolved,9090 dribble,periodized_lifting.xlsx,Strength,9090 Dribble
unresolved,9090 dribble,periodized_lifting.xlsx,Strength,9090 Dribble
unresolved,9090 dribble,periodized_lifting.xlsx,Strength-Power,9090 Dribble
unresolved,9090 dribble,periodized_lifting.xlsx,Strength-Power,9090 Dribble
unresolved,9090 dribble,periodized_lifting.xlsx,Strength-Power,9090 Dribble
unresolved,9090 dribble,periodized_lifting.xlsx,Strength-Power,9090 Dribble
unresolved,9090 dribble,periodized_lifting.xlsx,Strength-Power,9090 Dribble
unresolved,9090 dribble,periodized_lifting.xlsx,Strength-Power,9090 Dribble
unresolved,a skip fwd then backward,the_program.xlsx,Dynamic Warmup,A skip (fwd then backward)
unresolved,a skip side to side,the_program.xlsx,Dynamic Warmup,A skip side to side
unresolved,ab wheel,periodized_lifting.xlsx,Strength,ab wheel
unresolved,ab wheel,periodized_lifting.xlsx,Strength,ab wheel
unresolved,activate,maintenance_plan.xlsx,Sheet1,Activate
unresolved,activity,the_program.xlsx,Post Throw Stretch,Activity
unresolved,activity,the_program.xlsx,Arm Care Light ,Activity
unresolved,activity,the_program.xlsx,Arm Care Heavy,Activity
unresolved,adductor plank not on elbow,periodized_lifting.xlsx,Hypertrophy,Adductor Plank (NOT ON ELBOW)
unresolved,arm care heavy,the_program.xlsx,Inseason SplitRoutine,Arm care heavy
unresolved,arm care heavy,the_program.xlsx,Inseason SplitRoutine,Arm care heavy
unresolved,arm care heavy,the_program.xlsx,Inseason SplitRoutine,Arm care heavy
unresolved,arm care heavy,the_program.xlsx,Inseason SplitRoutine,Arm care heavy
unresolved,arm care heavy,the_program.xlsx,Inseason SplitRoutine,Arm Care heavy
unresolved,arm care heavy,the_program.xlsx,Inseason SplitRoutine,Arm care heavy
unresolved,arm care heavy,the_program.xlsx,Arm Care Heavy,Arm Care Heavy
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm Care light
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm Care light
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm care light
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm care light
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm care light
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm care light
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm Care light
unresolved,arm care light,the_program.xlsx,Inseason SplitRoutine,Arm Care light
unresolved,assisted pushup higher tempo,periodized_lifting.xlsx,Strength-Power,Assisted Pushup (higher tempo)
unresolved,assisted pushup higher tempo,periodized_lifting.xlsx,Strength-Power,Assisted Pushup (higher tempo)
unresolved,assisted pushup higher tempo,periodized_lifting.xlsx,Strength-Power,Assisted Pushup (higher tempo)
unresolved,assisted pushup higher tempo,periodized_lifting.xlsx,Strength-Power,Assisted Pushup (higher tempo)
unresolved,athetic stance hip extension row,periodized_lifting.xlsx,Strength-Power,Athetic stance hip extension row
unresolved,athetic stance hip extension row,periodized_lifting.xlsx,Strength-Power,Athetic stance hip extension row
unresolved,athetic stance hip extension row,periodized_lifting.xlsx,Strength-Power,Athetic stance hip extension row
unresolved,athetic stance hip extension row,periodized_lifting.xlsx,Strength-Power,Athetic stance hip extension row
unresolved,back,the_program.xlsx,Dynamic Warmup,back
unresolved,back fly,periodized_lifting.xlsx,Hypertrophy,Back fly
unresolved,back fly,periodized_lifting.xlsx,Hypertrophy,Back fly
unresolved,back fly,periodized_lifting.xlsx,Hypertrophy,Back fly
unresolved,ball drop,the_program.xlsx,Dynamic Warmup,ball drop
unresolved,ball holds,the_program.xlsx,Plyocare ,Ball holds
unresolved,banded bench fct,periodized_lifting.xlsx,Strength-Power,Banded bench FCT
unresolved,banded bench fct,periodized_lifting.xlsx,Strength-Power,Banded bench FCT
unresolved,banded bench fct,periodized_lifting.xlsx,Strength-Power,Banded bench FCT
unresolved,banded bench fct,periodized_lifting.xlsx,Strength-Power,Banded bench FCT
unresolved,banded bench press,periodized_lifting.xlsx,Strength,Banded bench press
unresolved,banded drop curls,periodized_lifting.xlsx,Strength-Power,Banded Drop Curls
unresolved,banded drop curls,periodized_lifting.xlsx,Strength-Power,Banded Drop Curls
unresolved,banded floor press,periodized_lifting.xlsx,Strength,Banded Floor Press
unresolved,banded heidon hop,periodized_lifting.xlsx,Strength,Banded Heidon Hop
unresolved,banded heidon hop,periodized_lifting.xlsx,Strength,Banded Heidon Hop
unresolved,banded lat,maintenance_plan.xlsx,Sheet1,Banded lat
unresolved,bicep curl,periodized_lifting.xlsx,Hypertrophy,Bicep curl
unresolved,bicep curl,periodized_lifting.xlsx,Hypertrophy,Bicep curl
unresolved,bicep curl,periodized_lifting.xlsx,Hypertrophy,Bicep curl+
unresolved,bicep curl pronator press out,the_program.xlsx,Arm Care Heavy,Bicep curl pronator press out
unresolved,bicep stretch,the_program.xlsx,Post Throw Stretch,Bicep Stretch
unresolved,bicep stretch,the_program.xlsx,Dugout Routines,Bicep Stretch
unresolved,black,the_program.xlsx,Plyocare ,Black
unresolved,black or 2 5 kg cuffs,the_program.xlsx,Plyocare ,Black or 2.5 kg cuffs
unresolved,blcok 5,periodized_lifting.xlsx,Strength-Power,Blcok 5
unresolved,blcok 5,periodized_lifting.xlsx,Strength-Power,Blcok 5
unresolved,blcok 5,periodized_lifting.xlsx,Strength-Power,Blcok 5
unresolved,blcok 5,periodized_lifting.xlsx,Strength-Power,Blcok 5
unresolved,blue red yellow gray,the_program.xlsx,Plyocare ,blue/red/yellow/gray
unresolved,blue red yellow gray,the_program.xlsx,Plyocare ,blue/red/yellow/gray
unresolved,blue red yellow gray,the_program.xlsx,Plyocare ,blue/red/yellow/gray
unresolved,break a sweat,the_program.xlsx,Dynamic Warmup,Break a sweat
unresolved,break a sweat,the_program.xlsx,Post Throw Stretch,Break a sweat
unresolved,bridge oh throws self toss,periodized_lifting.xlsx,Strength-Power,Bridge OH throws (self toss)
unresolved,bridge oh throws self toss,periodized_lifting.xlsx,Strength-Power,Bridge OH throws (self toss)
unresolved,bridge oh throws self toss,periodized_lifting.xlsx,Strength-Power,Bridge OH throws (self toss)
unresolved,bridge oh throws self toss,periodized_lifting.xlsx,Strength-Power,Bridge OH throws (self toss)
unresolved,bridge reach,the_program.xlsx,Arm Care Light ,Bridge reach
unresolved,bridge reach across,the_program.xlsx,Dynamic Warmup,Bridge reach across
unresolved,bulgarian arnold,periodized_lifting.xlsx,Strength,Bulgarian Arnold
unresolved,bulgarian arnold,periodized_lifting.xlsx,Strength,Bulgarian Arnold
unresolved,bulgarian each side prior to rotation row,periodized_lifting.xlsx,Hypertrophy,Bulgarian each side prior to rotation row
unresolved,bulgarian iso arnold press,periodized_lifting.xlsx,Hypertrophy,Bulgarian Iso Arnold press
unresolved,bulgarian iso arnold press,periodized_lifting.xlsx,Hypertrophy,Bulgarian Iso Arnold press
unresolved,bulgarian iso arnold press,periodized_lifting.xlsx,Hypertrophy,Bulgarian Iso Arnold press
unresolved,bulgarian iso arnold press,periodized_lifting.xlsx,Strength,Bulgarian Iso Arnold press
unresolved,bulgarian iso arnold press,periodized_lifting.xlsx,Strength,Bulgarian Iso Arnold press
unresolved,bulgarian split squat or offset deadlift,periodized_lifting.xlsx,Strength-Power,Bulgarian split squat or offset deadlift
unresolved,bulgarian split squat or offset deadlift,periodized_lifting.xlsx,Strength-Power,Bulgarian split squat or offset deadlift
unresolved,bulgarian split squat or offset deadlift,periodized_lifting.xlsx,Strength-Power,Bulgarian split squat or offset deadlift
unresolved,bulgarian split squat or offset deadlift,periodized_lifting.xlsx,Strength-Power,Bulgarian split squat or offset deadlift
unresolved,burpee to frog hop forward bound,periodized_lifting.xlsx,Strength,Burpee to frog hop (forward bound)
unresolved,burpee to frog hop forward bound,periodized_lifting.xlsx,Strength,Burpee to frog hop (forward bound)
unresolved,burpee to frog hop forward bound,periodized_lifting.xlsx,Strength-Power,Burpee to frog hop (forward bound)
unresolved,burpee to frog hop forward bound,periodized_lifting.xlsx,Strength-Power,Burpee to frog hop (forward bound)
unresolved,burpee to frog hop forward bound,periodized_lifting.xlsx,Strength-Power,Burpee to frog hop (forward bound)
unresolved,burpee to frog hop forward bound,periodized_lifting.xlsx,Strength-Power,Burpee to frog hop (forward bound)
unresolved,can opener clamshell,periodized_lifting.xlsx,Strength,Can opener Clamshell
unresolved,can opener clamshell,periodized_lifting.xlsx,Strength,Can opener Clamshell
unresolved,cervical eldoa,maintenance_plan.xlsx,Sheet1,Cervical ELDOA
unresolved,challenge balance,periodized_lifting.xlsx,Hypertrophy,challenge balance
unresolved,chest pass,periodized_lifting.xlsx,Hypertrophy,Chest Pass
unresolved,chest pass,periodized_lifting.xlsx,Hypertrophy,Chest Pass
unresolved,chest pass,periodized_lifting.xlsx,Strength,Chest pass
unresolved,chest pass,periodized_lifting.xlsx,Strength,Chest pass
unresolved,chest pass,periodized_lifting.xlsx,Strength,Chest pass
unresolved,chest pass,periodized_lifting.xlsx,Strength,Chest pass
unresolved,childs pose breath,maintenance_plan.xlsx,Sheet1,Childs pose breath
unresolved,command bullpen,the_program.xlsx,Inseason SplitRoutine,Command bullpen
unresolved,command bullpen,the_program.xlsx,Inseason SplitRoutine,Command bullpen
unresolved,concentric lght,periodized_lifting.xlsx,Hypertrophy,Concentric (lght)
unresolved,connection day,the_program.xlsx,Inseason SplitRoutine,Connection day
unresolved,connection day,the_program.xlsx,Inseason SplitRoutine,Connection day
unresolved,connection day,the_program.xlsx,Inseason SplitRoutine,Connection day
unresolved,connection day,the_program.xlsx,Inseason SplitRoutine,Connection day
unresolved,connection day,the_program.xlsx,Inseason SplitRoutine,Connection day
unresolved,connection day,the_program.xlsx,Inseason SplitRoutine,Connection day
unresolved,copenhagen plank with hip flexion,periodized_lifting.xlsx,Strength,Copenhagen Plank with Hip Flexion
unresolved,copenhagen plank with hip flexion,periodized_lifting.xlsx,Strength,Copenhagen Plank with Hip Flexion
unresolved,copenhagen plank with hip flexion,periodized_lifting.xlsx,Strength-Power,Copenhagen Plank with Hip Flexion
unresolved,copenhagen plank with hip flexion,periodized_lifting.xlsx,Strength-Power,Copenhagen Plank with Hip Flexion
unresolved,copenhagen plank with hip flexion,periodized_lifting.xlsx,Strength-Power,Copenhagen Plank with Hip Flexion
unresolved,copenhagen plank with hip flexion,periodized_lifting.xlsx,Strength-Power,Copenhagen Plank with Hip Flexion
unresolved,couch with lat,the_program.xlsx,Post Throw Stretch,Couch with Lat
unresolved,cross body,maintenance_plan.xlsx,Sheet1,Cross body
unresolved,cross body tricep,periodized_lifting.xlsx,Hypertrophy,Cross Body Tricep
unresolved,cross body tricep,periodized_lifting.xlsx,Hypertrophy,Cross Body Tricep
unresolved,cross body tricep,periodized_lifting.xlsx,Hypertrophy,Cross Body Tricep
unresolved,cross hops,periodized_lifting.xlsx,Strength-Power,Cross hops
unresolved,cross hops,periodized_lifting.xlsx,Strength-Power,Cross hops
unresolved,cross hops,periodized_lifting.xlsx,Strength-Power,Cross hops
unresolved,cross hops,periodized_lifting.xlsx,Strength-Power,Cross hops
unresolved,dart dribble,periodized_lifting.xlsx,Strength,Dart Dribble
unresolved,dart dribble,periodized_lifting.xlsx,Strength,Dart Dribble
unresolved,dart dribble,periodized_lifting.xlsx,Strength,Dart Dribble
unresolved,dart dribble,periodized_lifting.xlsx,Strength,Dart Dribble
unresolved,decelerator,periodized_lifting.xlsx,Strength,Decelerator
unresolved,decelerator,periodized_lifting.xlsx,Strength,Decelerator
unresolved,distance reps,the_program.xlsx,Dynamic Warmup,Distance/Reps
unresolved,dont forget scap cueing,periodized_lifting.xlsx,Strength,Dont forget scap cueing
unresolved,dont forget scap cueing,periodized_lifting.xlsx,Strength,Dont forget scap cueing
unresolved,drill,the_program.xlsx,Dynamic Warmup,Drill
unresolved,drill,the_program.xlsx,Plyocare ,Drill
unresolved,drop pushup,periodized_lifting.xlsx,Strength-Power,Drop Pushup
unresolved,drop pushup,periodized_lifting.xlsx,Strength-Power,Drop Pushup
unresolved,drop pushup,periodized_lifting.xlsx,Strength-Power,Drop Pushup
unresolved,drop pushup,periodized_lifting.xlsx,Strength-Power,Drop Pushup
unresolved,drop to rotation scoop,periodized_lifting.xlsx,Strength,Drop to rotation scoop
unresolved,drop to rotation scoop,periodized_lifting.xlsx,Strength,Drop to rotation scoop
unresolved,dugout routine,the_program.xlsx,Dugout Routines,Dugout Routine
unresolved,dying bug,periodized_lifting.xlsx,Hypertrophy,Dying Bug
unresolved,dying bug,periodized_lifting.xlsx,Hypertrophy,Dying Bug
unresolved,dynamic warm up,the_program.xlsx,Inseason SplitRoutine,Dynamic warm up
unresolved,dynamic warm up,the_program.xlsx,Inseason SplitRoutine,Dynamic warm up
unresolved,ecc trx pec lowering,periodized_lifting.xlsx,Strength-Power,Ecc TRX Pec Lowering
unresolved,ecc trx pec lowering,periodized_lifting.xlsx,Strength-Power,Ecc TRX Pec Lowering
unresolved,ecc trx pec lowering,periodized_lifting.xlsx,Strength-Power,Ecc TRX Pec Lowering
unresolved,ecc trx pec lowering,periodized_lifting.xlsx,Strength-Power,Ecc TRX Pec Lowering
unresolved,eccentric bicep,periodized_lifting.xlsx,Strength,Eccentric Bicep
unresolved,eccentric bicep,periodized_lifting.xlsx,Strength,Eccentric Bicep
unresolved,eccentric bicep,periodized_lifting.xlsx,Strength,Eccentric Bicep
unresolved,eccentric bicep,periodized_lifting.xlsx,Strength,Eccentric Bicep
unresolved,eccentric bicep,periodized_lifting.xlsx,Strength-Power,Eccentric bicep
